Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90
4,397,246,400,247,399,248,399,248,400,248,400,248,400,247,400,247,401,248,401,247,401,246,401,246,400,246,400,246,400,246,400,246,400,246,400,246,400,247,400,247,400,247,400,247,400,247,400,247,399,246,399,246,400,245,399,245,399,244,399,244,399,244,399,244,399,244,399,244,398,244,399,244,400,245,400,245,401,246
61,347,324,345,324,346,326,346,325,347,326,347,326,348,326,348,326,350,327,351,327,351,328,351,328,351,328,351,328,350,328,351,330,351,329,351,329,350,330,350,330,350,330,350,330,349,329,349,330,349,330,348,329,348,328,349,328,348,328,348,328,349,328,348,327,348,327,348,327,347,326,347,326,347,325,347,325,346,324
146,352,331,350,331,351,333,351,333,351,333,352,334,352,334,352,333,354,335,354,335,354,336,355,337,354,337,355,337,354,337,355,338,355,338,355,338,354,338,354,338,354,338,354,338,353,338,353,338,352,338,352,338,353,337,353,337,352,337,352,337,353,337,353,336,352,335,352,335,351,334,351,333,352,332,351,332,351,331
91,359,338,357,339,358,340,358,340,358,341,358,342,359,342,359,341,360,344,361,344,361,345,361,346,361,345,361,345,360,346,361,348,361,347,361,347,361,347,360,348,361,347,361,347,360,346,360,347,359,347,358,347,359,346,359,346,359,347,358,347,360,346,359,346,359,344,358,343,358,342,358,341,359,340,358,339,358,338
181,370,346,368,347,368,349,368,349,369,350,369,350,369,351,370,349,371,353,371,353,371,355,371,356,371,355,371,355,370,355,371,357,371,357,371,357,371,357,371,357,371,357,371,357,370,356,370,357,369,357,369,357,369,356,370,356,369,357,369,357,370,356,370,356,369,353,369,352,368,350,368,350,369,348,369,348,369,346
84,384,351,383,352,383,355,383,354,383,356,384,356,384,357,384,355,385,359,385,359,385,361,385,363,385,361,385,361,385,361,385,364,385,363,385,363,385,363,385,364,385,364,385,364,384,362,385,363,383,364,383,364,384,363,384,363,383,364,383,364,385,362,384,362,384,359,383,358,383,356,383,356,384,354,383,353,384,351
17,401,352,400,353,400,355,400,355,400,357,401,357,401,358,401,356,402,360,402,360,403,363,403,364,402,362,402,362,402,363,403,365,403,364,403,364,403,365,402,365,403,365,403,365,402,363,402,364,401,365,401,365,402,364,402,364,401,365,401,365,402,364,402,363,401,360,401,360,400,357,400,357,401,355,401,354,401,352
314,417,349,416,350,416,353,415,352,416,354,417,354,417,355,417,353,418,357,418,357,419,359,419,360,418,359,418,358,418,359,419,362,419,361,419,361,419,361,419,361,419,361,419,361,418,360,419,361,418,362,417,361,418,361,418,361,418,361,418,361,419,360,419,360,418,357,417,357,416,354,416,354,417,352,417,351,417,349
405,430,342,429,343,428,346,428,345,429,347,429,347,430,348,429,346,430,349,430,349,431,351,431,352,430,351,430,351,430,351,431,353,431,352,431,353,431,353,431,353,431,353,431,353,431,352,431,353,430,353,430,353,431,353,431,352,431,353,431,353,432,352,432,352,430,349,429,349,429,347,429,347,430,345,429,344,429,342
321,438,333,438,334,436,336,436,336,437,337,438,337,438,338,437,337,438,339,438,339,438,340,438,341,437,340,437,340,438,341,439,342,439,341,439,342,439,342,439,342,439,342,439,342,438,341,439,342,438,343,437,342,438,341,438,341,439,342,439,342,439,341,440,341,438,339,437,339,437,337,437,337,438,335,438,335,438,334
375,443,326,443,327,441,328,441,328,442,329,442,329,442,329,442,329,442,330,442,330,442,331,442,331,441,331,441,331,442,332,443,332,442,332,443,332,443,332,443,332,443,332,443,332,442,332,443,332,441,333,441,333,443,332,442,332,443,332,443,332,443,331,444,331,443,330,442,330,442,329,442,329,443,327,443,327,443,326
291,447,318,446,319,444,320,444,320,445,320,445,321,445,320,445,321,445,321,444,322,444,322,444,322,443,322,443,322,444,323,445,323,445,323,445,323,445,323,445,323,445,323,445,323,445,323,445,324,444,324,444,324,445,322,445,322,445,322,445,322,446,322,446,321,445,321,445,322,445,321,445,321,446,320,446,320,447,319
61,347,324,345,324,346,326,346,325,347,326,347,326,348,326,348,326,350,327,351,327,350,328,351,328,351,328,351,328,350,328,351,329,351,329,351,329,350,330,350,330,350,330,350,330,349,329,349,330,349,330,348,329,348,328,349,327,348,328,348,328,349,328,348,327,348,327,348,327,347,326,347,326,347,325,347,325,346,324
185,351,318,349,318,350,319,350,319,351,318,351,319,352,319,352,319,354,319,354,320,354,319,354,320,354,320,355,320,354,320,355,321,355,321,354,321,354,322,354,322,354,322,354,322,353,322,353,322,352,321,352,321,352,319,353,319,352,319,352,320,353,320,352,319,352,319,352,319,351,319,351,319,351,318,351,318,350,317
40,358,312,357,313,358,313,358,313,358,313,359,313,359,313,359,313,361,313,361,313,361,313,361,313,361,313,361,313,360,314,361,314,361,314,361,315,361,316,361,316,361,316,361,316,360,316,360,316,359,315,359,315,359,313,360,313,359,313,359,313,360,313,359,312,359,312,359,313,358,313,358,312,359,312,358,312,358,312
39,368,306,367,306,367,306,367,306,368,306,368,306,369,306,369,306,370,306,370,306,370,305,370,305,369,305,370,305,369,306,370,307,370,307,370,307,370,309,370,309,370,309,370,309,369,309,369,309,368,308,368,307,369,305,369,305,368,305,368,306,369,305,369,305,368,305,368,305,368,306,368,305,368,305,368,306,368,306
37,384,300,383,301,383,301,383,301,384,300,384,300,384,300,384,301,385,300,386,299,385,299,385,298,384,298,385,299,384,300,385,300,385,301,385,301,385,303,385,303,385,303,385,303,384,303,385,304,383,301,383,301,384,299,384,299,383,299,383,299,384,299,384,299,384,299,383,299,383,300,383,300,384,300,384,300,384,301
0,400,301,399,302,398,302,398,302,399,301,400,301,400,301,400,301,401,301,401,300,401,299,400,299,400,299,400,299,400,300,400,301,400,301,400,302,400,303,400,304,400,304,400,303,400,304,400,304,399,302,399,302,399,300,399,300,399,300,399,300,400,299,400,299,399,299,399,300,398,301,399,300,400,300,399,301,400,302
267,414,298,414,299,413,299,413,299,414,299,414,299,414,298,414,299,415,298,415,298,415,297,415,296,414,297,414,297,414,298,415,298,414,299,415,299,415,301,415,301,415,301,415,301,414,301,414,301,413,299,413,299,414,297,414,297,414,297,414,297,415,297,414,297,414,297,413,297,413,298,413,298,414,298,414,298,415,299
269,429,302,429,303,427,303,427,303,428,303,428,303,429,302,428,303,429,302,429,302,429,301,429,301,428,301,428,301,428,302,429,302,428,303,429,303,428,305,429,305,429,305,428,304,428,305,428,305,427,304,427,304,428,302,428,302,428,301,428,302,429,301,429,301,428,301,428,302,428,302,428,302,429,302,429,302,429,303
270,437,307,437,308,435,309,435,309,436,308,436,309,436,308,436,309,436,308,436,308,436,308,436,308,435,308,435,308,435,309,436,309,436,309,436,310,436,310,436,310,436,310,436,310,436,311,436,311,435,310,435,310,436,308,436,308,436,308,436,308,437,308,437,307,436,308,436,308,436,309,436,308,437,308,437,308,438,308
409,443,312,443,313,441,314,441,314,442,314,442,314,442,313,441,314,442,314,441,314,441,314,441,314,440,314,440,314,441,315,442,315,441,315,442,315,441,316,442,316,442,316,442,316,441,316,442,316,440,316,440,316,441,314,441,314,442,314,442,314,442,314,443,313,442,314,441,314,442,314,442,314,443,313,443,313,444,313
291,447,318,446,319,444,321,444,320,445,320,445,321,445,320,445,321,445,321,444,322,444,322,444,322,443,322,443,322,444,323,445,323,445,323,445,323,445,323,445,323,445,323,445,323,445,323,445,323,444,324,444,324,445,322,445,322,445,322,445,322,446,322,446,321,445,321,445,322,445,321,445,321,446,320,446,320,447,319
78,354,323,353,323,354,324,354,324,354,324,355,324,355,324,356,325,357,325,358,326,358,326,359,327,359,327,359,327,358,327,359,328,359,327,359,328,358,328,358,328,358,328,358,328,357,328,357,328,356,328,356,328,356,326,357,326,356,326,356,327,357,326,357,326,356,325,356,325,355,325,355,324,355,324,354,323,354,322
95,361,327,360,327,361,329,361,329,361,330,362,330,362,330,362,330,364,332,365,332,365,333,365,334,365,333,365,333,364,333,365,335,365,334,365,334,365,335,364,335,365,335,365,335,363,334,364,335,363,335,362,334,363,333,363,333,363,334,363,334,364,333,363,333,362,332,362,331,361,330,361,329,362,328,361,328,361,326
88,367,329,365,330,366,331,366,331,367,332,367,332,368,333,368,332,369,335,370,334,370,336,370,337,370,336,370,336,369,336,371,338,370,338,370,338,370,338,370,338,370,338,370,338,369,337,369,338,368,338,368,338,368,337,369,337,368,338,368,338,369,337,369,337,368,335,368,334,367,332,367,332,367,331,367,330,366,328
178,376,331,375,331,375,334,375,333,376,335,376,335,376,336,376,334,378,337,378,337,378,339,378,340,378,339,378,339,378,339,379,342,379,341,379,341,378,341,378,341,378,341,378,341,378,340,378,341,377,341,376,341,377,340,377,340,377,341,377,341,378,340,377,340,377,337,376,337,375,334,376,334,376,333,376,332,376,330
87,387,332,386,333,386,335,386,335,386,337,387,337,387,337,387,335,389,339,389,339,389,341,389,343,388,341,388,341,388,341,389,344,389,343,389,343,389,343,389,344,389,343,389,343,388,342,388,343,387,343,387,343,387,343,388,343,387,344,387,343,388,342,388,342,387,339,387,338,386,336,386,336,387,334,387,333,387,331
14,400,332,399,333,399,335,399,335,399,337,400,337,400,338,400,335,401,340,401,339,401,342,401,343,401,341,401,341,401,341,402,344,401,343,402,343,401,343,401,344,402,344,402,344,401,342,401,343,400,344,400,344,401,343,401,343,400,344,400,344,401,343,401,342,400,339,400,339,399,336,399,336,400,334,400,334,400,332
317,412,330,411,331,411,334,410,333,411,335,412,335,412,336,411,334,413,338,413,337,413,340,413,341,412,339,412,339,412,339,413,342,413,341,413,341,413,341,413,342,413,342,413,342,413,340,413,341,412,342,412,341,413,341,413,341,413,342,413,342,413,340,413,340,412,337,412,337,411,334,411,334,412,333,412,332,412,330
402,422,328,421,329,420,331,420,331,421,333,421,332,421,333,421,331,422,335,421,334,422,336,422,337,421,336,421,336,421,336,422,338,422,338,422,338,422,338,422,338,422,338,422,338,422,337,422,338,421,338,420,338,422,338,422,338,422,338,422,338,422,337,422,337,421,334,421,334,420,332,420,332,421,330,421,329,422,328
