Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90,Coordinate 91,Coordinate 92,Coordinate 93,Coordinate 94,Coordinate 95,Coordinate 96,Coordinate 97,Coordinate 98,Coordinate 99,Coordinate 100,Coordinate 101,Coordinate 102,Coordinate 103,Coordinate 104,Coordinate 105,Coordinate 106,Coordinate 107,Coordinate 108,Coordinate 109,Coordinate 110,Coordinate 111,Coordinate 112,Coordinate 113,Coordinate 114,Coordinate 115,Coordinate 116,Coordinate 117,Coordinate 118,Coordinate 119,Coordinate 120,Coordinate 121,Coordinate 122,Coordinate 123,Coordinate 124,Coordinate 125,Coordinate 126,Coordinate 127,Coordinate 128,Coordinate 129,Coordinate 130,Coordinate 131,Coordinate 132,Coordinate 133,Coordinate 134,Coordinate 135,Coordinate 136,Coordinate 137,Coordinate 138,Coordinate 139,Coordinate 140,Coordinate 141,Coordinate 142,Coordinate 143,Coordinate 144
270,476,322,475,322,475,322,475,322,475,322,475,322,475,322,475,322,475,321,475,322,474,321,474,321,473,322,474,321,474,321,473,322,473,322,473,322,473,322,474,321,472,322,471,323,471,322,471,322,471,322,470,323,470,324,470,324,470,323,470,324,470,323,470,324,470,325,470,324,470,324,470,324,470,324,469,323,468,324,467,323,467,324,468,322,468,322,469,321,468,322,469,322,470,320,472,321,472,321,472,321,473,321,473,321,473,321,472,321,473,321,472,321,472,321,472,321,472,321,472,321,472,321,473,321,473,321,473,322
409,482,327,482,327,481,327,482,327,482,327,481,327,482,327,481,327,481,327,481,327,480,327,481,327,480,327,481,327,480,327,480,327,479,327,479,328,479,328,480,327,477,328,477,329,476,329,476,328,477,328,475,330,475,330,476,330,476,329,475,330,475,330,476,330,476,330,476,330,476,330,476,330,476,330,475,329,474,330,472,329,472,330,474,328,473,328,475,327,475,327,475,327,476,326,479,327,479,326,478,326,480,326,479,326,480,326,479,326,480,326,479,326,479,326,479,326,479,326,479,326,480,326,480,326,480,326,480,326
291,486,334,485,333,485,334,485,334,485,334,485,334,485,334,485,334,484,333,484,334,483,333,484,333,483,334,484,333,483,333,483,334,482,334,482,335,482,335,483,336,480,337,480,338,479,338,479,337,480,337,478,338,478,339,479,338,479,338,478,338,479,338,480,338,480,339,480,338,480,338,479,338,479,338,478,338,477,339,476,338,476,338,477,336,477,336,479,335,478,336,479,335,480,334,482,333,482,333,482,332,483,332,483,332,484,332,483,332,483,332,483,332,483,332,483,332,483,332,482,332,483,332,484,332,484,332,484,333
78,382,336,381,335,382,335,381,335,381,335,381,335,381,335,381,335,381,335,381,335,382,335,381,334,381,335,380,334,381,334,381,335,381,335,381,336,381,336,383,339,383,340,383,340,384,341,384,340,383,340,385,341,384,341,384,340,384,340,383,340,384,341,382,341,382,341,381,340,381,340,380,340,380,340,380,340,379,340,380,340,379,340,378,338,378,338,378,338,378,338,376,337,377,336,376,336,376,336,377,334,377,334,378,334,377,334,377,334,377,335,376,334,376,334,376,334,376,334,376,334,377,335,377,334,377,335,377,335
95,389,340,389,340,389,340,389,340,389,340,389,339,389,340,389,339,389,340,389,340,390,339,388,340,388,339,388,340,389,339,388,340,389,340,388,342,388,342,390,346,390,348,390,348,391,349,391,350,390,350,392,349,391,349,391,348,391,348,390,349,391,350,389,350,389,350,388,349,388,349,388,349,387,349,387,349,387,348,387,348,386,348,386,346,386,346,385,346,386,346,384,343,384,343,384,341,384,341,384,339,385,339,385,339,385,340,384,340,384,340,384,339,384,339,384,339,384,339,384,339,385,340,385,340,385,340,385,340
88,396,342,396,342,396,342,395,342,395,342,395,341,395,342,395,341,395,342,395,342,396,341,395,342,395,342,394,343,395,342,395,343,395,342,394,345,395,345,396,350,396,352,396,353,397,354,397,354,396,355,397,353,397,354,397,352,397,352,396,353,397,355,395,355,395,355,394,354,394,354,394,354,393,354,393,354,393,353,393,352,392,352,392,351,392,350,392,350,392,350,390,347,391,347,391,344,390,344,391,341,391,342,392,342,392,342,391,343,391,343,391,341,391,342,391,341,391,341,391,342,391,342,392,343,392,343,392,342
178,407,344,406,344,406,343,406,343,406,344,406,343,406,344,406,343,406,344,406,344,406,343,405,344,405,344,405,345,405,344,405,345,405,345,405,348,405,348,406,353,405,356,405,357,406,358,406,359,406,359,406,357,406,358,406,356,406,356,405,358,406,359,404,360,404,360,404,359,403,359,403,358,403,359,402,358,402,357,402,357,401,356,401,355,401,355,401,354,401,353,400,350,401,351,401,346,401,347,401,344,402,345,403,344,402,345,402,346,402,345,401,344,401,344,401,344,401,344,401,344,402,345,402,345,402,345,402,345
87,419,346,418,345,418,345,418,345,418,345,418,345,418,345,418,344,418,345,418,346,418,345,417,346,417,346,417,347,418,346,417,347,417,347,417,350,417,350,418,355,417,359,417,360,417,361,417,362,417,362,418,360,418,361,417,359,417,360,416,361,417,363,416,363,416,363,415,362,415,362,415,362,415,363,414,362,414,361,414,360,413,359,413,358,413,357,413,357,413,356,412,352,413,354,414,348,414,349,414,345,415,346,415,346,415,347,414,348,414,347,414,346,414,346,414,346,414,346,414,346,414,346,415,347,415,347,415,346
14,434,346,433,346,433,346,433,346,433,346,433,345,433,346,433,345,432,346,433,346,432,345,432,347,432,346,432,348,432,346,432,348,432,347,431,350,432,351,433,356,432,359,432,361,431,361,432,363,432,363,432,361,432,362,431,360,431,360,431,362,431,364,430,364,430,364,430,363,430,363,429,363,429,364,429,363,428,362,428,361,427,360,427,359,427,358,428,358,428,357,427,353,428,354,429,349,429,349,429,346,430,347,430,347,430,348,429,349,429,348,429,346,429,347,429,346,429,347,429,347,429,347,430,348,430,348,430,347
317,447,345,447,344,446,344,446,344,446,344,446,344,446,344,446,344,446,344,446,345,445,344,446,346,445,345,445,346,445,345,445,346,445,346,445,349,445,350,447,354,445,357,445,358,445,359,445,361,445,361,445,359,444,359,444,358,444,359,444,360,444,361,444,362,444,362,443,361,443,361,443,361,443,362,442,361,442,360,441,359,440,358,441,357,441,356,442,356,441,355,441,351,442,353,443,347,443,348,443,344,443,346,444,345,444,346,443,347,443,347,442,345,443,345,443,345,443,345,443,345,443,345,444,346,444,346,444,346
402,458,343,457,342,457,342,457,342,457,342,457,342,457,342,457,342,457,342,457,343,456,342,456,343,456,343,456,344,456,343,456,344,455,344,455,346,455,347,457,351,455,353,455,355,454,356,455,357,455,357,454,355,454,355,454,354,454,355,453,356,454,357,454,358,454,358,453,357,453,357,453,357,453,357,452,356,452,356,451,355,450,355,451,353,451,353,452,352,451,352,451,348,452,349,454,344,454,345,453,342,454,343,455,343,455,343,454,344,455,344,454,342,454,343,454,342,454,343,454,343,454,343,455,344,455,343,455,343
318,466,340,466,340,465,340,465,340,465,340,465,339,465,340,465,339,465,340,465,340,464,340,465,340,464,340,464,341,464,340,464,341,463,341,463,343,463,344,464,347,462,349,462,350,461,351,461,351,462,352,461,351,461,351,461,350,461,350,460,351,461,352,461,352,461,353,461,352,461,352,461,351,461,352,460,351,459,351,458,350,457,350,458,348,458,348,460,347,459,347,459,345,461,345,462,341,462,342,462,339,463,340,463,340,464,340,463,341,463,341,462,339,463,340,463,339,463,339,462,340,463,340,464,340,464,340,464,340
324,471,338,471,338,470,338,470,337,470,337,470,337,470,338,470,337,470,337,470,338,469,337,470,338,469,338,469,338,469,338,469,339,468,338,467,340,467,341,468,343,466,345,466,346,465,346,465,347,466,346,465,346,464,346,465,346,465,346,464,346,465,347,465,347,465,347,465,347,465,347,465,347,465,347,464,346,463,346,462,346,461,346,463,344,463,344,464,343,464,343,464,341,465,341,467,338,467,339,467,337,468,337,468,337,469,337,468,338,468,338,468,337,468,337,468,337,468,337,468,337,468,337,469,337,469,337,469,337
308,477,333,477,333,476,333,476,333,476,333,476,333,476,333,476,333,476,332,476,333,474,333,476,332,475,333,475,333,475,332,474,333,474,333,473,334,473,334,474,335,471,336,471,337,470,337,470,337,471,337,469,337,469,338,470,337,470,337,469,337,470,338,471,338,471,338,471,337,471,338,470,337,470,337,469,337,468,338,467,337,467,338,468,335,468,335,470,335,469,335,470,334,471,333,473,333,473,333,473,332,474,332,474,332,475,332,475,332,475,332,474,331,474,331,474,331,474,331,474,332,474,332,475,332,475,332,476,332
78,382,335,381,335,382,335,381,335,381,335,381,335,381,335,381,335,381,335,381,335,382,335,381,334,381,334,380,334,381,334,381,335,381,335,381,336,381,336,383,339,383,340,382,340,384,341,384,340,383,340,385,341,385,341,385,340,384,340,383,340,384,341,382,341,382,341,381,340,381,340,380,340,380,340,380,340,379,340,380,340,379,340,378,338,378,338,378,338,378,338,376,337,377,336,376,336,376,336,377,334,377,334,378,334,377,334,377,334,377,335,376,334,376,334,376,334,376,334,376,334,377,335,377,334,377,335,377,335
191,390,332,389,332,389,331,389,332,389,331,389,331,389,331,389,331,389,331,389,331,390,331,388,330,389,331,388,330,389,330,388,331,389,331,388,332,389,332,390,333,390,334,390,334,391,334,391,334,391,334,392,335,392,335,392,334,391,334,391,334,392,335,389,335,389,335,388,335,388,335,388,335,388,334,387,334,387,334,388,334,386,334,386,333,386,333,386,332,386,332,384,332,384,331,384,332,384,331,384,331,385,330,385,331,385,331,384,331,385,331,384,331,384,331,384,330,384,330,384,331,385,331,385,331,385,331,385,331
80,398,331,398,330,398,330,398,330,398,330,398,330,398,330,398,330,397,330,397,330,398,330,397,329,397,330,397,329,397,329,397,330,397,330,397,330,397,330,398,331,398,332,398,332,399,332,399,331,399,331,400,332,400,333,400,332,399,332,398,332,399,332,397,333,397,333,396,333,396,333,396,333,396,333,395,332,395,333,396,332,394,332,394,331,394,331,394,330,394,331,392,331,393,329,393,331,392,330,393,330,393,329,394,330,394,330,393,330,393,330,393,330,393,330,393,330,393,330,393,330,394,330,394,330,394,330,394,330
81,408,330,408,329,408,329,408,329,408,329,408,329,408,329,408,329,408,329,407,329,408,329,407,328,407,329,407,328,407,328,407,329,407,329,407,329,407,329,408,329,407,330,407,330,407,330,408,329,407,329,408,330,408,331,408,331,408,331,407,331,408,331,406,332,406,332,405,332,405,332,405,332,405,332,404,331,404,332,404,330,403,331,403,330,403,329,403,329,403,329,402,330,403,328,403,330,402,330,403,329,404,329,404,329,404,329,404,330,404,330,403,330,403,330,403,329,403,329,403,330,404,330,404,329,404,330,405,330
82,420,329,420,329,420,329,420,329,419,329,419,329,419,329,419,329,419,328,419,329,419,328,418,328,419,328,418,328,419,328,418,329,419,328,418,329,419,328,419,328,418,329,418,329,418,329,419,328,418,328,419,330,419,330,418,330,418,329,418,330,419,330,417,331,417,332,416,331,416,331,416,332,416,331,415,330,415,331,415,329,414,330,414,329,414,329,414,328,414,329,414,329,414,328,415,330,414,329,415,329,416,329,416,329,416,329,416,329,416,330,415,330,415,329,415,329,415,329,415,330,416,330,416,329,416,330,416,330
13,433,330,433,329,433,329,433,329,433,329,433,329,433,329,433,329,432,328,432,329,432,328,432,328,432,329,432,328,432,328,432,329,432,329,431,329,432,328,433,327,431,328,431,329,431,328,431,328,431,328,431,329,431,330,431,330,430,329,430,330,431,330,430,331,430,332,429,331,429,331,429,332,429,331,428,330,428,331,427,329,426,330,427,329,427,329,427,328,427,328,427,329,428,328,429,330,428,329,429,329,429,329,430,329,430,329,429,330,429,330,429,330,429,330,429,330,429,329,429,330,429,330,430,329,430,330,430,330
